id	title	event_type	description	start	end	location	url	price	organisation_id	created	last_modified	lon	lat
655	GBA Cannabis Education + Networking Event	networking	GBA Cannabis Education + Networking EventGBA Cannabis Education + Networking EventJoin us for the GBA Cannabis Education + Networking Event! This in-person gathering is designed to provide you with valuable insights and connections in the cannabis industry.Whether you're a seasoned professional or just curious about the cannabis market, this event is for you. We have a lineup of expert speakers who will share their knowledge and experiences in various aspects of the industry.Get ready to expand your network! Our networking session offers you the chance to connect with like-minded individuals, potential partners, and industry leaders. Don't forget to bring your business cards!	1715788800	1715799600	Miami Lakes, FL	https://www.eventbrite.com/e/gba-cannabis-education-networking-event-tickets-810500868917?aff=ebdssbdestsearch	Free		1712332902	1714922450	-80.3086619	25.9087056
656	New York Cannabis Retail Association X Third Thursday 420 Warm Up	networking	NYCRA and Third Thursday invite you to join us for a '4.20 Warm-Up' on Thursday, April 18th 2024. Enjoy food, drink, networking and music with our local cannabis community in the Lower East Side. Stop by to enjoy good vibes and great company two days before the industry's biggest day of the year.-This is a private, 21+ special event located at Essex Restaurant in the Lower East Side from 6-9 pm- Each attendee ticket comes with a free drink issued at the door- Attendees will also enjoy passed appetizers from Essex's renowned cuisine	1713463200	1713474000	New York, NY	https://www.eventbrite.com/e/new-york-cannabis-retail-association-x-third-thursday-420-warm-up-tickets-877370698377?aff=ebdssbdestsearch	From $17.85		1712332902	1714922465	-74.0060152	40.7127281
667	Cannabis Curious?	seminars	Cannabis Curious?Are you intrigued by the world of cannabis? Rich in history, culture, medicinal uses,industry, a divine plant medicine that we, in our neuro-biology have receptors for it's medicine and complex synergy with.Join us at Woods Apothecary for an event that will speak to your intrigue! Whether you're a beginner or a seasoned enthusiast, this in-person gathering is the perfect opportunity to learn more about cannabis in a friendly and welcoming environment.Our expert instructors will be on hand to guide you through the basics of some theraputic benefits, CBD, THC, THCa, terpenes, etc. the endocannabinoid system, choosing the right types of strains, applications, products and proper dosage. How to safely utilize the healing power of cannabis for common health concerns, and safe enjoyment. With a guided demonstration on how to make your own remedies and products at home!	1713459600	1713470400	South Lake Tahoe, CA	https://www.eventbrite.com/e/cannabis-curious-tickets-873657040727?aff=ebdssbdestsearch			1712332902	1714922480	-119.9843482	38.9332411
668	UIC Cannabis Law Society: Careers in Cannabis (STUDENTS ONLY)	seminars	UIC Law School, South State Street, Chicago, IL, USA	1704128400	1704128400	Chicago, IL	https://www.eventbrite.com/e/uic-cannabis-law-society-careers-in-cannabis-students-only-tickets-871055900647?aff=ebdssbdestsearch			1712332902	1714922494	-87.6244212	41.8755616
669	UIC Cannabis Law Society: Careers in Cannabis (STUDENTS ONLY)	seminars	UIC Law School, South State Street, Chicago, IL, USA	1704128400	1704128400	Chicago, IL	https://www.eventbrite.com/e/uic-cannabis-law-society-careers-in-cannabis-students-only-tickets-846588397687?aff=ebdssbdestsearch			1712332902	1714922518	-87.6244212	41.8755616
670	Cannabis 101: Strain Education Deep Dive	seminars	444 K St NW	1704222000	1704222000	Washington, DC	https://www.eventbrite.com/e/cannabis-101-strain-education-deep-dive-tickets-871758090917?aff=ebdssbdestsearch			1712332902	1714922530	-77.0365427	38.8950368
671	Strategies for Better Sleep & Optimizing Sleep with Cannabis (Full Day)	seminars	We are thrilled you want to attend our "Strategies for Better Sleep Workshop".This is the first pilot of a series of workshop. Which is why we are discounting the price for early birds. It will be a unique experience.Strategies for Better Sleep and Optimizing Sleep with CannabisWorkshop + Journey (9:30 am to 5 pm)Morning Session (Discussion and Q&A) - 9:30 am to 12 pmAfternoon Session (Cannabis & Breathwork Journey and Integration) - 1 pm to 5 pmDiscover How:Gain insights into improving sleep quality with and without cannabis.	1714123800	1714150800	Agoura Hills, CA	https://www.eventbrite.com/e/strategies-for-better-sleep-optimizing-sleep-with-cannabis-full-day-registration-875653662677?aff=ebdssbdestsearch			1712332902	1714922544	-118.7657042	34.14791
672	Canna 101	seminars	Welcome to Cannabis 101!Date: April 27thLocation: Happy TreeAre you curious about the world of canna? Whether you're a newbie or a seasoned consumer, this event is perfect for anyone looking to learn more about this fascinating plant. Join us for a fun and informative session where we'll cover the basics of canna, its history, different strains, consumption methods, and more. Get ready to expand your knowledge and have a great time with fellow canna enthusiasts. Don't miss out on this opportunity to deepen your understanding of Canna 101!	1714154400	1714161600	Newburgh, NY	https://www.eventbrite.com/e/canna-101-tickets-876129515967?aff=ebdssbdestsearch			1712332902	1714922560	-74.0104179	41.5034271
673	Know Your Rights - Cannabis Law	seminars	Know Your Rights - Cannabis LawJoin us at the Center for Changing Lives!Elevate your knowledge with this Know Your Rights Cannabis Workshop by Cannabis Equity Illinois. 🌿 Attendees will engage in an interactive conversation to learn more about cannabis laws in the workplace and how to explore expungement and record sealing services.______________About Cannabis Equity Illinois!Formed in 2019, the Coalition provides a space for community members to come together to share their experiences, and to organize and advocate to fight for cannabis equity and justice.	1713375000	1713378600	Chicago, IL	https://www.eventbrite.com/e/know-your-rights-cannabis-law-tickets-876993760947?aff=ebdssbdestsearch			1712332902	1714922576	-87.6244212	41.8755616
678	Investing in your own virtual dispensary	seminars	Welcome to the Investing in your own virtual dispensary event! Join us at LD'S KITCHEN for an exciting opportunity to learn about the ins and outs of creating your very own virtual dispensary. Whether you're a seasoned investor or just getting started, this event is perfect for anyone looking to explore this growing industry. Network with like-minded individuals, hear from industry experts, and gain valuable insights to help you succeed in the virtual dispensary market. Don't miss out on this chance to take your investment game to the next level!	1714910400	1714917600	Vicksburg, MS	https://www.eventbrite.com/e/investing-in-your-own-virtual-dispensary-tickets-877571248227?aff=ebdssbdestsearch			1712332902	1714922595	-90.8777342	32.3528055
679	Cannabis at a Crossroads	conferences	Cannabis has become a major economic driver for Massachusetts, now with more than 300 recreational marijuana stores and more than 28,000 jobs created by the industry. The new sector generated over $240 million in state tax revenue in the year 2023 alone and over $40 million in local sales tax for municipalities with cannabis operations.The industry, however, has hit economic headwinds as plummeting cannabis prices and high operating regulatory costs have squeezed the profit margins of retailers. At least 16 cannabis retail licenses have been surrendered over the past year, resulting in lost jobs and disappearing investments. The economic challenges have been overshadowed by the leadership strife affecting the Cannabis Control Commission.	1715803200	1715769000	Boston, MA	https://www.eventbrite.com/e/cannabis-at-a-crossroads-tickets-885181089467?aff=ebdssbdestsearch			1714066314	1714922623	-71.060511	42.3554334
680	HempCon Cannabis Retail Show 2024	conferences	HempCon Cannabis Retail Show 2024 is the ultimate event for Dispensaries, Retailers, Growers, Cultivators, Distributors, and Many Flower Brands! Join us at the Cow Palace Arena & Event Center in Daly City, CA, USA for a blooming good time, smell the flowers, sample them, and check out the HempCon Cup winners and their products. Get ready to immerse yourself in a world of vibrant colors, enchanting fragrances, and breathtaking arrangements. Whether you're a seasoned buer, retailer or just have a green thumb, HempCon 2024 has something for everyone. Discover the latest trends , attend interactive workshops, and meet fellow flower enthusiasts. Don't miss this opportunity to celebrate the beautiful new flower products and their wonderful fragrances. Mark your calendars for HempCon 2024 and get ready to be inspired!	1722002400	1722193200	Daly City, CA	https://www.eventbrite.com/e/hempcon-cannabis-retail-show-2024-tickets-753501893447?aff=ebdssbdestsearch			1714066314	1714922644	-122.47267	37.6904826
681	Medical Cannabis	conferences	Class participants recieve a certificate of completion!	1717344000	1717351200	Deale, MD	https://www.eventbrite.com/e/medical-cannabis-tickets-888477148067?aff=ebdssbdestsearch			1714066314	1714922661	-76.5552359	38.7765055
682	Franchise Opportunity Start Your Own Online Cannabis Bz Free Event	conferences	Welcome to the Major Franchise Opportunity Start Your Own Online Cannabis Bz Free In Person Event! Join us at 9427 Raymond Ave for an exciting opportunity to kickstart your own online cannabis business. Whether you're a seasoned entrepreneur or just starting out, this event is perfect for anyone looking to delve into the booming cannabis industry. Learn from industry experts, network with like-minded individuals, and discover how you can be part of this lucrative market. Don't miss out on this chance to take the first step towards financial freedom and success. See you there!	1716631200	1716638400	Grand Rapids, MI	https://www.eventbrite.com/e/franchise-opportunity-start-your-own-online-cannabis-bz-free-event-tickets-881476117797?aff=ebdssbdestsearch			1714066314	1714922680	-85.6678639	42.9632425
709	Concentrates 101: Understanding Cannabis Concentrates at the Jade Room	classes	Welcome to Concentrates 101: Understanding Cannabis Concentrates at the Jade Room! Join us on Sun, Apr 28, 2024 at 2:00 PM PDT at Jaderoom Santa Ana Cannabis Dispensary & Weed Delivery for an informative event all about cannabis concentrates. Whether you're a seasoned smoker or new to the world of concentrates, this event is perfect for anyone looking to learn more about this popular form of cannabis consumption. Our knowledgeable staff will be on hand to guide you through the different types of concentrates, how they are made, and the best ways to use them. Don't miss out on this opportunity to expand your cannabis knowledge and have a great time doing it!	1714312800	1714320000	Santa Ana, CA	https://www.eventbrite.com/e/concentrates-101-understanding-cannabis-concentrates-at-the-jade-room-tickets-880850185617?aff=ebdssbdestsearch	Free		1714066314	1714922692	-117.873221	33.7494951
710	Launch Your Very Own Virtual (Online)Cannabis Dispensary Store	classes	Welcome to the exciting event at The Healing Environment where you can learn how to Launch Your Very Own Virtual (Online) Cannabis Dispensary Store! Join us on Mon, Apr 29, 2024 at 6:45 PM and discover the ins and outs of starting your own online cannabis business.We are THE AMAZON OF CANNIBUSMajor Franchise OpportunityImagine owning a franchise in the booming virtual cannibus dispensary market. The time is now, and it's within our reach!To secure your spot and embark on this incredible jornney register by completing the order form.	1714416300	1714420800	Smyrna, GA	https://www.eventbrite.com/e/launch-your-very-own-virtual-onlinecannabis-dispensary-store-tickets-882612266047?aff=ebdssbdestsearch	Free		1714066314	1714922706	-84.5147454	33.883887
711	Out on a Limb: Cannabis as the Tree of Life with Brigette Mars	classes	Out on a Limb: Cannabis as The Tree of Life: Explore an amazing visual journey through many of the planet's mythologies, religious and spiritual traditions and the correlations to cannabis being a contender for The Tree of Life!Throughout humankind's history, there. has been a connection to trees and their healing properties. This workshop will focus on a plant that grows tall as a tree in only one season, offers a myriad of healing properties on the physical level, for both people and the planet and just might be the one whose leaves "are for the healing of the Nations." We will explore many world religions, spiritual traditions, ancient alien lore and mythologies that correspond to powerful trees whose true identity may have been altered over the centuries.	1714914000	1714919400	Denver, CO	https://www.eventbrite.com/e/out-on-a-limb-cannabis-as-the-tree-of-life-with-brigette-mars-tickets-880446468087?aff=ebdssbdestsearch	From $22.00		1714066314	1714922731	-104.984862	39.7392364
712	Cultivating Cannabis Grow Class	classes	Each student will receive a base nutrient kit, a PH testing kit, one feminized seed or clone (whichever is available), the Golden Gurl Greenhouse Grow Booklet, and hands-on demonstrations for plant handling. You'll learn about different methods for drying and harvesting your crop.	1717851600	1717866000	Norfolk, VA	https://www.eventbrite.com/e/cultivating-cannabis-grow-class-tickets-888318684097?aff=ebdssbdestsearch	From $200.00		1714066314	1714922751	-76.2863999	36.8448348
713	Growing Cannabis in the Garden	classes	Did you know folks across the U.S. are already growing Cannabis at home? Whether you call it hemp or marijuana, enjoy THC and/or CBD, it is easy to grow in your backyard. Emily and Penny are bringing their popular workshops to LA to provide you with practical advice and resources for growing at home. Throughout the lecture they will share a variety of ‘show and tell’ items to demonstrate how to successfully grow at home.	1714226400	1714230000	Lawndale, CA	https://www.eventbrite.com/e/growing-cannabis-in-the-garden-tickets-889919090957?aff=ebdssbdestsearch	Free		1714066314	1714922764	-118.3531991	33.8885217
714	Growing Cannabis in the Garden	classes	Did you know folks across the U.S. are already growing Cannabis at home? Whether you call it hemp or marijuana, enjoy THC and/or CBD, it is easy to grow in your backyard. Emily and Penny are bringing their popular workshops to LA to provide you with practical advice and resources for growing at home. Throughout the lecture they will share a variety of ‘show and tell’ items to demonstrate how to successfully grow at home.	1714312800	1714316400	Marina del Rey, CA	https://www.eventbrite.com/e/growing-cannabis-in-the-garden-tickets-889918669697?aff=ebdssbdestsearch	Free		1714066314	1714922779	-118.448647	33.9776848
716	Growing Cannabis in the Garden	classes	Did you know folks across the U.S. are already growing Cannabis at home? Whether you call it hemp or marijuana, enjoy THC and/or CBD, it is easy to grow in your backyard. Emily and Penny are bringing their popular workshops to LA provide you with practical advice and resources for growing at home. Throughout the lecture they will share a variety of ‘show and tell’ items to demonstrate how to successfully grow at home.	1714825800	1714829400	El Segundo, CA	https://www.eventbrite.com/e/growing-cannabis-in-the-garden-tickets-889922190227?aff=ebdssbdestsearch	Free		1714066314	1714922792	-118.4156337	33.917028
721	Elevated Yoga with Wana - May 18	classes	Premium edibles company Wana Brands is joining forces with mantra, Missouri's top destination for metaphysical wellness, to celebrate the power of cannabis to enhance physical and spiritual wellness.What you can expect:- Guided yoga.- Education & conversation about the power of the plant to elevate your practice.- Vegan, fast-acting gummies provided by Wana. Consumption is welcome!$20 per ticket. Capacity is limited, so don't wait to RSVP!	1716053400	1716060600	Blue Springs, MO	https://www.eventbrite.com/e/elevated-yoga-with-wana-may-18-tickets-880400821557?aff=ebdssbdestsearch	From $20.00		1714066314	1714922807	-94.282265	39.017316
733	Trip N Paint©️	classes	Welcome to Trip N Paint©️! An immersive experience of art and self exploration. Get ready for a fun night of creativity and relaxation. Join us on Thu Mar 28 2024 at 7:00 PM at 1200 18th St NW for a unique painting experience. No experience necessary - our talented instructors will guide you step by step. Grab your friends, enjoy microdoses of psilocybin sacred sacraments and creative expression, and let your inner artist shine! See you there! Great for gifts , depression, pstd, or just a great time with great people. PLEASE ADVISE WITH PERSONAL DR PRIOR. Purchase of event indemnifies facilitators of any and all liabilities. Your donation is indicative of membership of a sincere entheogenic faith based organization with a tax deductible EIN. Text 240 240 5626 for this particular information.	1715281200	1715292000	Washington, DC	https://www.eventbrite.com/e/trip-n-paint-tickets-870507259647?aff=ebdssbdestsearch			1714066314	1714922847	-77.0365427	38.8950368
782	Williamsburg  420  speak easy	classes	Welcome to Incepiton – your premier destination for a sophisticated vaping experience. Immerse yourself in our chic lounge, where modern design meets cutting-edge technology. Discover a curated selection of top-tier vapor products in a relaxed atmosphere. Whether you're a connoisseur or a novice, Inception invites you to savor the essence of indulgence. Elevate your 420 vaping journey at Inception.This Event for 21+ Must Bring IDWith a focus on privacy and a curated selection of high-quality expireance and vapor products, Inception aims to foster a sense of community among like-minded individuals who appreciate the culture and benefits.	1715018400	1715022000	Brooklyn, NY	https://www.eventbrite.com/e/williamsburg-420-speak-easy-tickets-877052296027?aff=ebdssbdestsearch			1714066314	1714922888	-73.9497211	40.6526006
797	Sunday Serenity Cannabis Sound Bath at The Studio Lounge	classes	21+ OnlyINHALE EXHALERelieve your stress through an elevated & serene cannabis sound bath experience. This energy-cleansing guided sound bath will put you in a relaxed state of mind. Please arrive at 10 AM to enjoy our beautiful lounge. Then at 11 AM, you will be guided to our third floor to enjoy your hour long, medicated sound bath.Bringing your own yoga mat is highly recommended, mats are available on a first come, first serve basis and not garunteed.Your entry ticket includes the class and entry into The Studio Smoking Lounge and Cannabis Restaurant.	1715508000	1715515200	West Hollywood, CA	https://www.eventbrite.com/e/sunday-serenity-cannabis-sound-bath-at-the-studio-lounge-tickets-354931518727?aff=ebdssbdestsearch	From $30.00		1714066314	1714922909	-118.3692894	34.0923014
819	Cannabis Job Fair May 30, 2024	expos	The Cannabis Job Fair 2024 is the go-to event for those aspiring to step into or advance within the ever-growing cannabis industry. This job fair is a great job search event for job seekers, established industry professionals, and newcomers eager to explore the vibrant world of cannabis careers.Mark Your Calendar for the Cannabis Job Fair Dates:Thursday, April 25, 2024Thursday, May 30, 2024Thursday, June 27, 2024Wednesday, July 31, 2024Wednesday, August 28, 2024Thursday, September 26, 2024Thursday, October 31, 2024	1717059600	1717081200	Southfield, MI	https://www.eventbrite.com/e/cannabis-job-fair-may-30-2024-tickets-879379978187?aff=ebdssbdestsearch			1714066314	1714922935	-83.2218731	42.4733689
820	Detroit Cannabis Career Expo May 30, 2024	expos	Cannabis Career Expo 2024: Navigating Your Future in the Cannabis IndustryIntroducing the Cannabis Career Expo 2024, the premier destination for career development and opportunities within the thriving cannabis industry. This event is a must-attend for those looking to enter or progress in the diverse and dynamic cannabis sector.Upcoming Dates for the Cannabis Career Expo 2024:Thursday, April 25, 2024Thursday, May 30, 2024Thursday, June 27, 2024Wednesday, July 31, 2024Wednesday, August 28, 2024Thursday, September 26, 2024	1717059600	1717081200	Southfield, MI	https://www.eventbrite.com/e/detroit-cannabis-career-expo-may-30-2024-tickets-879394301027?aff=ebdssbdestsearch			1714066314	1714922972	-83.2218731	42.4733689
821	Detroit Cannabis Career Expo June 27, 2024	expos	Cannabis Career Expo 2024: Navigating Your Future in the Cannabis IndustryIntroducing the Cannabis Career Expo 2024, the premier destination for career development and opportunities within the thriving cannabis industry. This event is a must-attend for those looking to enter or progress in the diverse and dynamic cannabis sector.Upcoming Dates for the Cannabis Career Expo 2024:Thursday, April 25, 2024Thursday, May 30, 2024Thursday, June 27, 2024Wednesday, July 31, 2024Wednesday, August 28, 2024Thursday, September 26, 2024	1719478800	1719500400	Southfield, MI	https://www.eventbrite.com/e/detroit-cannabis-career-expo-june-27-2024-tickets-879395855677?aff=ebdssbdestsearch			1714066314	1714923000	-83.2218731	42.4733689
822	Michigan Cannabis Job Expo May 30, 2024	expos	Join us at the Michigan Cannabis Job Expo 2024, a pivotal event for career exploration and advancement in the rapidly evolving cannabis industry. This expo is an ideal platform for job seekers, industry veterans, and aspiring professionals looking to delve into the dynamic world of cannabis.Plan To Attend The Upcoming Michigan Cannabis Job Expo DatesThursday, April 25, 2024Thursday, May 30, 2024Thursday, June 27, 2024Wednesday, July 31, 2024Wednesday, August 28, 2024Thursday, September 26, 2024Thursday, October 31, 2024	1717059600	1717081200	Southfield, MI	https://www.eventbrite.com/e/michigan-cannabis-job-expo-may-30-2024-tickets-879314883487?aff=ebdssbdestsearch			1714066314	1714923034	-83.2218731	42.4733689
823	Community Culture and Cannabis Expo	expos	The inaugural Community Culture and Cannabis Expo offers two days of education as well as highlighting the culture of Appalachia through the arts and its people. Join us for expert panel discussions on the future of cannabis in Ohio , educational opportunties, and the economic impact. Spend the weekend camping on-site and after the Expo enjoy an evening of musical entertainment featuring local artists.	1719568800	1719590400	Piketon, OH	https://www.eventbrite.com/e/community-culture-and-cannabis-expo-tickets-873368467597?aff=ebdssbdestsearch			1714066314	1714923049	-83.0143443	39.0681252
824	Michigan Cannabis Job Expo June 27, 2024	expos	Join us at the Michigan Cannabis Job Expo 2024, a pivotal event for career exploration and advancement in the rapidly evolving cannabis industry. This expo is an ideal platform for job seekers, industry veterans, and aspiring professionals looking to delve into the dynamic world of cannabis.Plan To Attend The Upcoming Michigan Cannabis Job Expo DatesThursday, April 25, 2024Thursday, May 30, 2024Thursday, June 27, 2024Wednesday, July 31, 2024Wednesday, August 28, 2024Thursday, September 26, 2024Thursday, October 31, 2024	1719478800	1719500400	Southfield, MI	https://www.eventbrite.com/e/michigan-cannabis-job-expo-june-27-2024-tickets-879316708947?aff=ebdssbdestsearch			1714066314	1714923083	-83.2218731	42.4733689
825	Grower's Gallery	expos	A craft cannabis growers market featuring local growers, glass artist, horticulture supplies. Food vendors TBA, and dab bar. There will be a cafe serving beer wine, coffee, esspresso and soft drinks. $8 advanced or $12 at the door. Free admision to market for people attending the Puff n Paint event same day and location. More info on Puff n Paint here: https://www.eventbrite.com/e/puff-n-paint-may-flowers-tickets-879051616047Vendors:Captain Mo GreenLBS FarmsBlack Dog Gardens1912 BotanicalsTerpeno's Temptations	1716044400	1716051600	St. Louis, MO	https://www.eventbrite.com/e/growers-gallery-tickets-879059710257?aff=ebdssbdestsearch			1714066314	1714923103	-90.1910154	38.6280278
826	Michigan Cannabis Job Expo April 25, 2024	expos	Radisson Hotel Southfield-Detroit			Southfield, MI	https://www.eventbrite.com/e/michigan-cannabis-job-expo-april-25-2024-tickets-879312125237?aff=ebdssbdestsearch			1714066314	1714923116	-83.2218731	42.4733689
827	THC (The Hampton Cannabis) EXPO 2024 (7th Annual)	expos	Come check out the 7th annual Hampton Cannabis Expo; aka THC (The Hampton Cannabis) EXPO 2024It's a full day event from 1pm until 10pm+ .... Indoors and OutdoorsPanelist, Exhibitors, Food, Entertainment and lots more...Exhbitors open at 1pmPanelists start on the stage at 4pmVIP After Expo Dinner Party from 7:30-10pm+Ticketed Event ($200 for 1pm Expo or 7:30pm Dinner only; $300 Combo Ticket for both)	1721307600	1721340000	Southampton, NY	https://www.eventbrite.com/e/thc-the-hampton-cannabis-expo-2024-7th-annual-tickets-882368858007?aff=ebdssbdestsearch			1714066314	1714923133	-72.3895296	40.884267
828	Cannabis Job Fair June 27, 2024	expos	Radisson Hotel Southfield-Detroit			Southfield, MI	https://www.eventbrite.com/e/cannabis-job-fair-june-27-2024-tickets-879380459627?aff=ebdssbdestsearch			1714066314	1714923157	-83.2218731	42.4733689
830	Network, Connect & Build Together Expo	expos	Join the Southern Connecticut Black Chamber of Commerce, Bridgeport-OIC, and Partners B-2-B Expo. This premier event is designed to elevate your business to new heights! Join us for a dynamic networking experience that promises to connect you with influential entrepreneurs, business leaders, and potential partners.Event Details:Date: Thursday, May 16, 2024Time: 2:00 PM - 7:00 PMLocation: CT State Community College Housatonic, Bridgeport, CTWhat to Expect:Meet Like-Minded Individuals: Connect with fellow entrepreneurs, professionals, and enthusiasts who share your passion for growth and development.	1715868000	1715886000	Bridgeport, CT	https://www.eventbrite.com/e/network-connect-build-together-expo-tickets-835915294147?aff=ebdssbdestsearch			1714066314	1714923180	-73.1887863	41.1792695
841	OHO Cannabis Connect: Missouri Edition	networking	🌿 Happy Hour Networking Event!🌿You're invited to an evening of cannabis expert speakers and networking at the OHO Cannabis Connect: Missouri Edition! This event will be held in St. Louis and is tailored for cannabis entrepreneurs, enthusiasts, and industry professionals looking to connect, learn, and thrive in the evolving cannabis landscape.🤝 Networking Opportunities 🤝Connect with fellow cannabis trailblazers, entrepreneurs, and professionals in an engaging environment designed to foster meaningful connections. Share experiences, exchange ideas, and forge partnerships that could propel your cannabis venture to new heights.	1715794200	1715805000	St. Louis, MO	https://www.eventbrite.com/e/oho-cannabis-connect-missouri-edition-tickets-875402932737?aff=ebdssbdestsearch	Free		1714066314	1714923218	-90.1910154	38.6280278
842	Tony P's Cannabis Industry Networking Event: Thursday May 16th	networking	You are cordially invited to attend Tony P’s Cannabis Industry Networking Event...taking place on the evening of Thursday May 16th, from 6 pm to 9 pmCome join us and network with over 150 Cannabis Industry Thought Leaders, Entrepreneurs, and Startup Founders....we look forward to seeing you there!WHO WILL BE ATTENDING:Startup Cannabis Company Founders and their EmployeesEntrepreneursVenture CapitalistsCultivators and GrowersMedical Marijuana DispensariesRecreational Marijuana DispensariesReal Estate Professionals focused on the Cannabis Industry	1715882400	1715893200	Chicago, IL	https://www.eventbrite.com/e/tony-ps-cannabis-industry-networking-event-thursday-may-16th-tickets-882966284927?aff=ebdssbdestsearch	From $15.00		1714066314	1714923246	-87.6244212	41.8755616
843	Start Your Own Virtual Online Cannabis Franchise .. Free Seminar	networking	Ready to dive into the world of cannabis business? Join us for the Start Your Own Virtual Online Cannabis Franchise Free Seminar! Learn everything you need to know about starting your own cannabis franchise from industry experts. This in-person event will be held at 5850 San Felipe St. Don't miss out on this opportunity to kickstart your journey in the cannabis industry. Reserve your spot now!	1714219200	1714226400	Houston, TX	https://www.eventbrite.com/e/start-your-own-virtual-online-cannabis-franchise-free-seminar-tickets-882631323047?aff=ebdssbdestsearch	Free		1714066314	1714923261	-95.3676974	29.7589382
844	Franchise Opportunity Start Your Own Online Cannabis Bz Free Event	networking	Welcome to the Major Franchise Opportunity Start Your Own Online Cannabis Bz Free In Person Event! Join us at 9427 Raymond Ave for an exciting opportunity to kickstart your own online cannabis business. Whether you're a seasoned entrepreneur or just starting out, this event is perfect for anyone looking to delve into the booming cannabis industry. Learn from industry experts, network with like-minded individuals, and discover how you can be part of this lucrative market. Don't miss out on this chance to take the first step towards financial freedom and success. See you there!	1716490800	1716494400	Grand Rapids, MI	https://www.eventbrite.com/e/franchise-opportunity-start-your-own-online-cannabis-bz-free-event-tickets-881474302367?aff=ebdssbdestsearch	Free		1714066314	1714923280	-85.6678639	42.9632425
847	Franchise Opportunity Start Your Own Online Cannabis Bz Free Event	networking	Welcome to the Major Franchise Opportunity Start Your Own Online Cannabis Bz Free In Person Event! Join us at 9427 Raymond Ave for an exciting opportunity to kickstart your own online cannabis business. Whether you're a seasoned entrepreneur or just starting out, this event is perfect for anyone looking to delve into the booming cannabis industry. Learn from industry experts, network with like-minded individuals, and discover how you can be part of this lucrative market. Don't miss out on this chance to take the first step towards financial freedom and success. See you there!	1714676400	1714681800	Oak Lawn, IL	https://www.eventbrite.com/e/franchise-opportunity-start-your-own-online-cannabis-bz-free-event-tickets-891048529137?aff=ebdssbdestsearch	Free		1714066314	1714923313	-87.7581081	41.7108662
848	Plant Medicine Leaders Round Table Session	networking	As the plant medicine industry expands we are committed to providing an open forum aimed at helping leaders in our industry build awesome businesses, brands, and organizations.A supportive space where you can share openly, network, and overcome challenges.The first hour is for reception and casual networking. (Doors close at 7:30PM sharp when we start the round table.)During the second hour, we sit down for our "share, offer, or ask" roundtable session. Each atendee gets time in the "hot seat" to share/offer/ask whatever matters most to them.	1717696800	1717711200	Los Angeles, CA	https://www.eventbrite.com/e/plant-medicine-leaders-round-table-session-tickets-885750592867?aff=ebdssbdestsearch	From $25.00		1714066314	1714923332	-118.242766	34.0536909
849	Strong Stoners Mental and Physical Awareness Social	networking	"Strong Stoners" Mental and Physical Awareness SocialDate: 05/25/2024Time: 1pm - 4pmCome have some food and get some product from your favorite canna brands including Hi-Grade edibles, AntFarm and RealiTREEZ. Conncect with one of the top physical trainers in Detroit Bianca Hopes of "Easy Day Boxing Gym". Also meet the creator of "Locate Therapy" Tamika Reeves MA LPC . Our "Strong Stoners!" Social will feature activities, workshops, and discussions to help you boost your overall well-being. Whether you're looking to learn new workouts for self-care or simply want to connect with like-minded individuals who use cannabis for everyday relaxation, this event is perfect for you. Come smoke one or two and connect!	1716642000	1716652800	Highland Park, MI	https://www.eventbrite.com/e/strong-stoners-mental-and-physical-awareness-social-tickets-890983675157?aff=ebdssbdestsearch	From $15.00		1714066314	1714923352	-96.7919454	32.8334607
851	Digital LA - Cannabis Tech	seminars	Join us for an exciting panel around the intersection of technology and cannabis. Experts will discuss tech tools they use in the discovery, distribution, and marketing of cannabis related products, services and content at the Cannabis Cafe on La Brea in West Hollywood. Consumption will be available during the panel on the Cafe's outdoor patio. Whether you're a tech enthusiast, a cannabis connoisseur or casual consumer, or simply curious about the latest trends in the industry, this event is perfect for you! Ages 21+ only with Drivers License, passport or valid government ID.	1714500000	1714507200	Los Angeles, CA	https://www.eventbrite.com/e/digital-la-cannabis-tech-tickets-886920602397?aff=ebdssbdestsearch			1714066314	1714923365	-118.242766	34.0536909
852	Sex and Cannabis	seminars	Sex and CannabisJoin us for a fun and informative event exploring the intersection of sex and cannabis.Location: Fulton Beer TaproomWe'll be covering some history on the background of the intersection of sex and cannabis—including its impact on Black communities; anatomy and arousal basics (and how this is affected by cannabis use); helpful communication and consent tips; how to find strains and products to enhance the experience that you're seeking—and more!Tickets are limited, so get yours now to enjoy a fun Thursday night outing!	1714672800	1714680000	Minneapolis, MN	https://www.eventbrite.com/e/sex-and-cannabis-tickets-888363427927?aff=ebdssbdestsearch			1714066314	1714923379	-93.2654692	44.9772995
